dow,lake_name,acre,utm_x,utm_y,county,county_name,inspect,zm2019,ss2019,ew2019
1012800,lingroth,83,455764,5141252,1,aitkin,0,0,0,0
15006300,huff,83,326294,5292872,15,clearwater,0,0,0,0
15012300,hoot owl,83,312863,5225688,15,clearwater,0,0,0,0
15016400,good,83,309320,5321484,15,clearwater,0,0,0,0
16011500,rocky,83,701384,5326056,16,cook,0,0,0,0
16013600,deer,83,697773,5326662,16,cook,0,0,0,0
18025900,bonnie,83,413585,5156030,18,crow wing,0,0,0,0
29017000,ida,83,351359,5204949,29,hubbard,0,0,0,0
3031400,fish,83,293902,5209313,3,becker,0,0,0,0
31002400,dode,83,492104,5232212,31,itasca,0,0,0,0
3105900,unnamed,83,303375,5206425,3,becker,0,0,0,0
49001000,unnamed,83,436405,5105349,49,morrison,0,0,0,0
56049000,round,83,277701,5154836,56,otter tail,0,0,0,0
56056100,sand,83,276155,5111770,56,otter tail,0,0,0,0
66001400,dudley,83,471188,4911375,66,rice,0,0,0,0
69053200,pioneer,83,548818,5221770,69,saint louis,0,0,0,0
69066600,deep,83,540377,5257308,69,saint louis,0,0,0,0
71012300,camp,83,424972,5032408,71,sherburne,0,0,0,0
73016700,little rice,83,381036,5045296,73,stearns,0,0,0,0
11016400,jack,82,406988,5203090,11,cass,0,0,0,0
16010400,musquash,82,698579,5310245,16,cook,0,0,0,0
16043800,cash,82,667998,5316977,16,cook,0,0,0,0
16066400,wonder,82,655479,5300432,16,cook,0,0,0,0
18019100,bass,82,429009,5164390,18,crow wing,0,0,0,0
29028000,rose,82,338611,5216293,29,hubbard,0,0,0,0
3063300,horan,82,264254,5191188,3,becker,0,0,0,0
34035700,crook,82,329798,5030914,34,kandiyohi,0,0,0,0
36001100,clear,82,417581,5313319,36,koochiching,0,0,0,0
4016700,dark,82,362962,5290444,4,beltrami,0,0,0,0
46002400,george,82,381542,4835418,46,mcleod,0,0,0,0
56047600,maine (round),82,281709,5144548,56,otter tail,0,0,0,0
58008600,long meadows,82,513942,5066863,58,pine,0,0,0,0
58012900,little pine,82,501507,5118034,58,pine,0,0,0,0
58013100,fish,82,504706,5115953,58,pine,0,0,0,0
60030100,cable,82,259784,5274818,60,polk,0,0,0,0
62006800,rush,82,484885,4991702,62,ramsey,0,0,0,0
69031900,bezhik,82,564677,5320176,69,saint louis,0,0,0,0
69041700,hay,82,554758,5237721,69,saint louis,0,0,0,0
69079800,moose,82,520892,5276877,69,saint louis,0,0,0,0
69083100,weir,82,518950,5371407,69,saint louis,0,0,0,0
86001700,uhl,82,444275,5003327,86,wright,0,0,0,0
9000900,venoah,82,542956,5163118,9,carlton,0,0,0,0
10002200,scott,81,442571,4947640,10,carver,0,0,0,0
1002800,starvation,81,479848,5156931,1,aitkin,0,0,0,0
11026800,kerr,81,395951,5199494,11,cass,0,0,0,0
16030200,misplaced,81,680152,5323239,16,cook,0,0,0,0
16039100,mid cone,81,672749,5315098,16,cook,0,0,0,0
26019900,unnamed,81,261721,5076692,26,grant,0,0,0,0
30011400,baxter,81,462016,5038725,30,isanti,0,0,0,1
31005400,twenty four,81,494356,5269404,31,itasca,0,0,0,0
31053500,moore,81,456467,5253969,31,itasca,0,0,0,0
31060500,long,81,453654,5251262,31,itasca,0,0,0,0
31066400,ranier,81,448583,5271147,31,itasca,0,0,0,0
31068800,cedar,81,456494,5284296,31,itasca,0,0,0,0
34033900,brenner,81,324967,5029441,34,kandiyohi,0,0,0,0
38007300,baskatong,81,639480,5303608,38,lake,0,0,0,0
38042000,osier,81,620824,5268331,38,lake,0,0,0,0
56066400,brekke,81,271570,5136506,56,otter tail,0,0,0,0
58000700,rock,81,544602,5099996,58,pine,0,0,0,0
60000600,poplar,81,299317,5269155,60,polk,0,0,0,0
61010500,helle,81,311416,5043771,61,pope,0,0,0,0
69051500,bergen,81,551699,5204682,69,saint louis,0,0,0,0
69056900,black,81,548294,5261066,69,saint louis,0,0,0,0
70007900,keup's,81,462956,4953885,70,scott,0,0,0,0
70008500,unnamed,81,463746,4951930,70,scott,0,0,0,0
82003500,bass,81,511959,5001163,82,washington,0,0,0,0
10005000,carl krey,80,445560,4966667,10,carver,0,0,0,0
1008300,townline,80,466585,5165948,1,aitkin,0,0,0,0
1016900,bachelor,80,444190,5146931,1,aitkin,0,0,0,0
1017100,diamond,80,446788,5145945,1,aitkin,0,0,0,0
16041800,east dawkins,80,669305,5325447,16,cook,0,0,0,0
16072600,owl,80,655849,5322879,16,cook,0,0,0,0
18003100,long,80,431387,5122527,18,crow wing,0,0,0,0
18016300,sullivan,80,437104,5162439,18,crow wing,0,0,0,0
18043500,manuel mine,80,427639,5149495,18,crow wing,0,0,0,0
24006700,unnamed,80,491170,4842213,24,freeborn,0,0,0,0
27004800,hyland,80,470812,4963244,27,hennepin,0,0,0,0
27008900,shady oak,80,465873,4973099,27,hennepin,0,0,0,1
27011900,cedar island,80,465231,4992344,27,hennepin,0,0,0,0
27016900,cowley,80,453505,5004777,27,hennepin,0,0,0,0
27019600,schandell,80,447049,4994345,27,hennepin,0,0,0,0
29015500,sheridan,80,354216,5227146,29,hubbard,0,0,0,0
29027700,coon,80,341621,5219157,29,hubbard,0,0,0,0
3045900,morrison,80,280346,5221948,3,becker,0,0,0,0
3052500,south barnes,80,269574,5192300,3,becker,0,0,0,0
31091700,hendrickson,80,411519,5292850,31,itasca,0,0,0,0
4008600,stocking,80,373629,5257090,4,beltrami,0,0,0,0
4027500,thunder,80,348367,5303096,4,beltrami,0,0,0,0
44003700,flat,80,301934,5259011,44,marshall,0,0,0,0
44005000,matt ayers,80,298085,5257874,44,marshall,0,0,0,0
51006800,summit,80,270830,4875566,51,murray,0,0,0,0
56015600,deusch,80,302648,5114113,56,otter tail,0,0,0,0
56077400,elbow,80,272406,5172533,56,otter tail,0,0,0,0
59000100,split rock reservoir,80,229966,4865761,59,pipestone,0,0,0,0
6014000,unnamed,80,231050,5049876,6,big stone,0,0,0,0
61008200,kolstad,80,306613,5040414,61,pope,0,0,0,0
62004000,willow,80,496172,4987613,62,ramsey,0,0,0,0
66006400,metogga,80,460170,4926562,66,rice,0,0,0,0
69007800,mudro,80,588640,5321033,69,saint louis,0,0,0,0
69021400,wabang,80,570542,5344626,69,saint louis,0,0,0,0
69023500,sunshine,80,565012,5203034,69,saint louis,0,0,0,0
69053300,schisler,80,545290,5220700,69,saint louis,0,0,0,0
69074500,west elbow,80,522857,5317062,69,saint louis,0,0,0,0
69128500,unnamed,80,583826,5304582,69,saint louis,0,0,0,0
70001100,unnamed,80,474575,4948974,70,scott,0,0,0,0
71012500,prairie,80,427232,5031566,71,sherburne,0,0,0,0
73014400,pirz,80,374540,5028639,73,stearns,0,0,0,0
79001400,mccarthy,80,582369,4901531,79,wabasha,0,0,0,0
11089800,lost,79,382413,5223458,11,cass,0,0,0,0
16039300,lower cone,79,672690,5314491,16,cook,0,0,0,0
16071600,fern,79,652449,5324647,16,cook,0,0,0,0
17001700,unnamed,79,333727,4872129,17,cottonwood,0,0,0,0
2012700,goose,79,464631,5022518,2,anoka,0,0,0,0
26020600,keitzman slough,79,260237,5075389,26,grant,0,0,0,0
29024800,lord,79,341626,5188668,29,hubbard,0,0,0,0
3048400,ellison,79,269427,5184621,3,becker,0,0,0,0
31094400,damon,79,393666,5273261,31,itasca,0,0,0,0
38032200,fisher,79,636111,5314972,38,lake,0,0,0,0
38036000,strup,79,635151,5322691,38,lake,0,0,0,0
38070700,eskwagama,79,600997,5305406,38,lake,0,0,0,0
69068800,perch,79,533230,5238923,69,saint louis,0,0,0,0
8002700,zanders,79,369403,4900680,8,brown,0,0,0,0
1001600,little prairie,78,492018,5184697,1,aitkin,0,0,0,0
11007500,oxbow,78,424548,5209140,11,cass,0,0,0,0
11008000,lower milton,78,428926,5221319,11,cass,0,0,0,0
11039600,diamond,78,389610,5205931,11,cass,0,0,0,0
16002200,lost,78,717384,5309294,16,cook,0,0,0,0
16036600,holly,78,672581,5294188,16,cook,0,0,0,0
18009400,mud,78,427993,5152004,18,crow wing,0,0,0,0
18016600,mud,78,432482,5170260,18,crow wing,0,0,0,0
18017300,bass,78,439194,5174205,18,crow wing,0,0,0,0
18018200,deer,78,431903,5159197,18,crow wing,0,0,0,0
18019300,island,78,424861,5173500,18,crow wing,0,0,0,0
18021000,minnie,78,422877,5180868,18,crow wing,0,0,0,0
29000700,island,78,371195,5202999,29,hubbard,0,0,0,0
29029100,spider,78,339587,5226530,29,hubbard,0,0,0,0
3015100,camp seven,78,311507,5216032,3,becker,0,0,0,0
3048500,spear,78,274603,5185793,3,becker,0,0,0,0
31012700,trestle,78,476701,5255898,31,itasca,0,0,0,0
31026700,gunny sack,78,470501,5272658,31,itasca,0,0,0,0
31039400,little trout,78,458955,5253960,31,itasca,0,0,0,0
31071300,bustic,78,449775,5286979,31,itasca,0,0,0,0
31076400,jingo,78,445905,5282655,31,itasca,0,0,0,0
38009500,boze,78,643385,5311500,38,lake,0,0,0,0
38016500,bullfrog,78,643873,5333499,38,lake,0,0,0,0
38038600,sema,78,636462,5327616,38,lake,0,0,0,0
38054900,inga,78,617408,5284614,38,lake,0,0,0,0
38067000,pike,78,608815,5281474,38,lake,0,0,0,0
47003500,sellards,78,395387,4992097,47,meeker,0,0,0,0
56041600,beebe,78,277146,5111712,56,otter tail,0,0,0,0
56084700,unnamed,78,264224,5123376,56,otter tail,0,0,0,0
58009900,first,78,513843,5129016,58,pine,0,0,0,0
60006600,unnamed,78,298107,5269406,60,polk,0,0,0,0
60030300,unnamed,78,259775,5278962,60,polk,0,0,0,0
6014800,leo,78,228481,5047069,6,big stone,0,0,0,0
62002800,sucker,78,492372,4991196,62,ramsey,0,1,0,1
69007900,picket,78,586021,5320240,69,saint louis,0,0,0,0
69032600,otter,78,563858,5315692,69,saint louis,0,0,0,0
69079400,thirteen,78,522306,5281232,69,saint louis,0,0,0,0
69093000,elbow,78,499544,5281640,69,saint louis,0,0,0,0
71012600,masford,78,424797,5031274,71,sherburne,0,0,0,0
82007200,white rock,78,508418,5007768,82,washington,0,0,0,0
86012700,albert,78,426212,5003231,86,wright,0,0,0,0
86018100,little rock,78,420309,5003716,86,wright,0,0,0,0
86020400,taylor,78,417004,4994938,86,wright,0,0,0,0
1005500,boot,77,480620,5189561,1,aitkin,0,0,0,0
1008000,libby,77,472476,5179847,1,aitkin,0,0,0,0
13003400,pioneer,77,514147,5027697,13,chisago,0,0,0,0
15000300,pickerel,77,335257,5293991,15,clearwater,0,0,0,0
16002300,esther,77,715564,5318177,16,cook,0,0,0,0
16013800,watap,77,698417,5330878,16,cook,0,0,0,0
16045900,dawkins,77,666332,5324703,16,cook,0,0,0,0
16078300,fay,77,655585,5327223,16,cook,0,0,0,0
3057700,dahlberg,77,267262,5188133,3,becker,0,0,0,0
31022000,little o'reilly,77,468030,5244249,31,itasca,0,0,0,0
31027000,buck,77,467389,5271602,31,itasca,0,0,0,0
31043900,plantation,77,463311,5259413,31,itasca,0,0,0,0
34011700,west twin,77,343598,5009546,34,kandiyohi,0,0,0,0
38053800,katherine,77,615265,5255341,38,lake,0,0,0,0
4012300,cranberry,77,367599,5286477,4,beltrami,0,0,0,0
4019300,green,77,356964,5302600,4,beltrami,0,0,0,0
56028700,larson,77,287068,5126325,56,otter tail,0,0,0,0
56040500,blacken,77,279405,5114140,56,otter tail,0,0,0,0
56101500,nelson,77,252513,5152067,56,otter tail,0,0,0,0
60001900,unnamed,77,307059,5280573,60,polk,0,0,0,0
60032100,rholl,77,259215,5279988,60,polk,0,0,0,0
61007600,camp,77,314128,5052417,61,pope,0,0,0,0
69004500,swamp,77,587648,5262688,69,saint louis,0,0,0,0
69005600,little,77,587982,5292493,69,saint louis,0,0,0,0
69020100,batista,77,573912,5340818,69,saint louis,0,0,0,0
71012900,jones,77,423234,5030981,71,sherburne,0,0,0,0
82012100,mann,77,505283,4995673,82,washington,0,0,0,0
86004800,cook,77,436856,4992039,86,wright,0,0,0,0
11020700,mile,76,397763,5133242,11,cass,0,0,0,0
11047500,gadbolt,76,379010,5207935,11,cass,0,0,0,0
16003200,otter,76,723456,5319784,16,cook,0,0,0,0
16031800,pillsbery,76,681032,5320948,16,cook,0,0,0,0
16037400,wills,76,672042,5297125,16,cook,0,0,0,0
16064400,cedar,76,653767,5281710,16,cook,0,0,0,0
17000800,clear,76,333178,4862917,17,cottonwood,0,0,0,0
21019000,elizabeth,76,299604,5086201,21,douglas,0,0,0,0
21019200,brown,76,296563,5085529,21,douglas,0,0,0,0
21019700,round,76,302027,5082177,21,douglas,0,0,0,1
26007800,ask,76,284283,5107555,26,grant,0,0,0,0
27019900,hafften,76,446610,4993639,27,hennepin,0,0,0,0
29023400,minnie,76,348019,5234303,29,hubbard,0,0,0,0
31007800,mcguire,76,478235,5217204,31,itasca,0,0,0,0
31016200,little moose,76,482032,5291893,31,itasca,0,0,0,0
31020300,crooked,76,466717,5221039,31,itasca,0,0,0,0
31071500,unnamed,76,447278,5225508,31,itasca,0,0,0,0
38013900,roe,76,638473,5320477,38,lake,0,0,0,0
56007700,stemmer,76,305891,5117150,56,otter tail,0,0,0,0
56031700,lily,76,292856,5156501,56,otter tail,0,0,0,0
56043500,volen,76,277446,5124806,56,otter tail,0,0,0,0
56051500,shallow,76,282905,5160301,56,otter tail,0,0,0,0
56053400,ida,76,282737,5174232,56,otter tail,0,0,0,0
56066100,holtz,76,272409,5138651,56,otter tail,0,0,0,0
6011500,bassett slough,76,232995,5034658,6,big stone,0,0,0,0
61000800,unnamed,76,324991,5037085,61,pope,0,0,0,0
61021600,otter,76,285254,5058896,61,pope,0,0,0,0
69014700,cranberry,76,574143,5262290,69,saint louis,0,0,0,0
69015700,joseph,76,572907,5288553,69,saint louis,0,0,0,0
69029900,hassel,76,567093,5309900,69,saint louis,0,0,0,0
69033500,emerald,76,563299,5340482,69,saint louis,0,0,0,0
73005900,mud,76,395093,5030916,73,stearns,0,0,0,0
73018000,fifth,76,380046,5050091,73,stearns,0,0,0,0
77035700,long,76,346169,5075363,77,todd,0,0,0,0
86017600,melrose,76,429096,5020745,86,wright,0,0,0,0
1000900,douglas,75,493094,5163970,1,aitkin,0,0,0,0
11020800,unnamed,75,395102,5130041,11,cass,0,0,0,0
11032200,harlan,75,384025,5135913,11,cass,0,0,0,0
15006900,cox,75,320833,5229007,15,clearwater,0,0,0,0
19003000,kingsley,75,476382,4950476,19,dakota,0,0,0,0
29031000,brush,75,335621,5192599,29,hubbard,0,0,0,0
31070500,lundeen,75,450527,5277242,31,itasca,0,0,0,0
31077400,elbow,75,442732,5278053,31,itasca,0,0,0,0
34019300,point,75,341588,5006568,34,kandiyohi,0,0,0,0
38045300,south wilder,75,621240,5302255,38,lake,0,0,0,0
38063900,pagami,75,608999,5305838,38,lake,0,0,0,0
40003000,dietz,75,455469,4923219,40,le sueur,0,0,0,0
40004400,steele,75,444291,4898741,40,le sueur,0,0,0,0
44004800,unnamed,75,297989,5251610,44,marshall,0,0,0,0
56035000,pine (reames),75,288850,5159899,56,otter tail,0,0,0,0
58007600,passenger,75,518186,5132607,58,pine,0,0,0,0
58013500,miller,75,504283,5112386,58,pine,0,0,0,0
69030000,battle,75,566380,5308552,69,saint louis,0,0,0,0
69061400,finstad,75,541384,5325713,69,saint louis,0,0,0,0
69063700,central,75,539196,5236884,69,saint louis,0,0,0,0
69091300,gansey,75,496812,5269073,69,saint louis,0,0,0,0
73025100,melrose,75,358088,5060274,73,stearns,0,0,0,0
77010300,pauley,75,355921,5072602,77,todd,0,0,0,0
14005300,christ olson,74,256070,5193824,14,clay,0,0,0,0
44011700,unnamed,74,295899,5254072,44,marshall,0,0,0,0
56012200,haberman,74,310438,5157466,56,otter tail,0,0,0,0
56046300,john,74,279968,5133726,56,otter tail,0,0,0,0
56087500,altner,74,258288,5146654,56,otter tail,0,0,0,0
60024100,unnamed,74,260436,5271581,60,polk,0,0,0,0
61013900,benson,74,302661,5036851,61,pope,0,0,0,0
62007100,valentine,74,486779,4989600,62,ramsey,0,0,0,0
81011400,moonan marsh,74,466090,4885052,81,waseca,0,0,0,0
1011100,washburn,73,464793,5202769,1,aitkin,0,0,0,0
11011000,pistol,73,416991,5185557,11,cass,0,0,0,0
16000300,teal,73,749327,5320742,16,cook,0,0,0,0
21015800,grubb,73,303773,5075891,21,douglas,0,0,0,0
21032900,mahla,73,287011,5097992,21,douglas,0,0,0,0
26012600,unnamed,73,270495,5085502,26,grant,0,0,0,0
27002800,cornelia,73,473227,4970015,27,hennepin,0,0,0,0
27013600,silver,73,457953,4971530,27,hennepin,0,0,0,0
3026600,albertson,73,294398,5177442,3,becker,0,0,0,0
3037200,nottage,73,281961,5181393,3,becker,0,0,0,0
31040600,island,73,459605,5247311,31,itasca,0,0,0,0
31051300,gale,73,462825,5280039,31,itasca,0,0,0,0
31054400,cameron,73,456930,5278067,31,itasca,0,0,0,0
31077800,little too much,73,441738,5274884,31,itasca,0,0,0,0
31080000,david,73,437564,5286995,31,itasca,0,0,0,0
34001300,otter,73,357211,4988703,34,kandiyohi,0,0,0,0
38022400,bakekana,73,637535,5323348,38,lake,0,0,0,0
56002500,augusta,73,322061,5113298,56,otter tail,0,0,0,0
56017900,unnamed,73,300568,5125091,56,otter tail,0,0,0,0
60008900,unnamed,73,289445,5268316,60,polk,0,0,0,0
61003900,magnus,73,321204,5037508,61,pope,0,0,0,0
69023700,cameron,73,566591,5201589,69,saint louis,0,0,0,0
69042200,frying pan,73,553834,5252171,69,saint louis,0,0,0,0
69061100,lost,73,542381,5256667,69,saint louis,0,0,0,0
73009100,stump,73,390791,5048152,73,stearns,0,0,0,0
73017700,north,73,378033,5054853,73,stearns,0,0,0,0
73021000,frevels,73,363046,5056368,73,stearns,0,0,0,0
77002500,pepin,73,372108,5085390,77,todd,0,0,0,0
81008700,sibert,73,440629,4893190,81,waseca,0,0,0,0
9004500,coffee,73,516735,5142224,9,carlton,0,0,0,0
10012700,campbell,72,420255,4976536,10,carver,0,0,0,0
11046600,fifth,72,376617,5212614,11,cass,0,0,0,0
15007200,stassen,72,319380,5227274,15,clearwater,0,0,0,0
16012700,trap,72,696662,5322800,16,cook,0,0,0,0
16023600,lac,72,685993,5314096,16,cook,0,0,0,0
26002600,torstenson,72,283363,5085434,26,grant,0,0,0,0
26006600,shady grove,72,279009,5099194,26,grant,0,0,0,0
3009700,sockeye,72,320499,5216778,3,becker,0,0,0,0
31007200,culp,72,484660,5216453,31,itasca,0,0,0,0
31007400,reed,72,481274,5216040,31,itasca,0,0,0,0
3109300,unnamed,72,297976,5211334,3,becker,0,0,0,0
36004700,unnamed,72,409586,5302150,36,koochiching,0,0,0,0
38000200,cross river,72,648232,5283170,38,lake,0,0,0,0
38016800,lunar,72,641050,5333798,38,lake,0,0,0,0
38018800,kekekabic ponds,72,640456,5328080,38,lake,0,0,0,0
38051900,muzzle,72,626313,5315964,38,lake,0,0,0,0
40002900,eggert,72,450751,4924262,40,le sueur,0,0,0,0
4017200,silver,72,363294,5287368,4,beltrami,0,0,0,0
46011100,clam,72,365151,4843287,46,mcleod,0,0,0,0
56011000,snow,72,310729,5119382,56,otter tail,0,0,0,0
56031400,unnamed,72,291503,5142456,56,otter tail,0,0,0,0
56103000,gaards,72,254627,5166064,56,otter tail,0,0,0,0
58013200,indian,72,504552,5114858,58,pine,0,0,0,0
69006200,hobo,72,587537,5312860,69,saint louis,0,0,0,0
69030700,clark,72,568385,5308012,69,saint louis,0,0,0,0
69031100,tamarack,72,566627,5304658,69,saint louis,0,0,0,0
69033200,little hustler,72,561410,5342107,69,saint louis,0,0,0,0
69033800,dogfish,72,560442,5338156,69,saint louis,0,0,0,0
69035200,thumb,72,560564,5348935,69,saint louis,0,0,0,0
71009400,hidden,72,438389,5024125,71,sherburne,0,0,0,0
82001400,little carnelian,72,515987,4996087,82,washington,0,0,0,0
82001500,loon,72,512764,4995455,82,washington,0,0,0,0
1001000,nelson,71,492760,5163281,1,aitkin,0,0,0,0
1001500,shumway,71,488814,5186295,1,aitkin,0,0,0,0
11017200,bracket,71,411059,5195840,11,cass,0,0,0,0
11023000,little sand,71,393530,5183953,11,cass,0,0,0,0
11036900,little boy,71,392371,5194425,11,cass,0,0,0,0
15003800,falk,71,327888,5286376,15,clearwater,0,0,0,0
16035900,agnes,71,674391,5285509,16,cook,0,0,0,0
16044000,jay,71,667080,5317974,16,cook,0,0,0,0
16049700,ranger,71,662944,5315156,16,cook,0,0,0,0
16063400,dyers,71,652006,5265891,16,cook,0,0,0,0
18011600,june,71,421932,5148647,18,crow wing,0,0,0,0
18013500,turner,71,425715,5151121,18,crow wing,0,0,0,0
18025200,young,71,413175,5157782,18,crow wing,0,0,0,0
18036500,island,71,402790,5166079,18,crow wing,0,0,0,0
27014700,peter,71,452397,4989756,27,hennepin,0,0,0,0
29002200,steel,71,371946,5203564,29,hubbard,0,0,0,0
29006800,bowman,71,372417,5247779,29,hubbard,0,0,0,0
3000500,shipman,71,331210,5191341,3,becker,0,0,0,0
3012100,brenum,71,310897,5203338,3,becker,0,0,0,0
3013400,green water,71,310283,5206426,3,becker,0,0,0,0
3033800,black earth,71,293024,5219684,3,becker,0,0,0,0
31004000,west,71,493002,5264749,31,itasca,0,0,0,0
31029600,long,71,470072,5278763,31,itasca,0,0,0,0
31044000,hendrichs,71,465683,5259262,31,itasca,0,0,0,0
38026000,cabin,71,637472,5272001,38,lake,0,0,0,0
43006000,clear,71,399968,4957681,43,mahnomen,0,0,0,0
44003200,goodwin,71,300076,5244857,44,marshall,0,0,0,0
44004400,long,71,306469,5263418,44,marshall,0,0,0,0
46004800,murphy,71,381750,4847987,46,mcleod,0,0,0,0
56083000,unnamed,71,264517,5126427,56,otter tail,0,0,0,0
58008900,cedar,71,511134,5084861,58,pine,0,0,0,0
60005000,schneider,71,300421,5290740,60,polk,0,0,0,0
61005400,anderson,71,314926,5043865,61,pope,0,0,0,0
62005500,como,71,488879,4980719,62,ramsey,0,0,0,0
69053100,whitchel,71,547432,5221046,69,saint louis,0,0,0,0
69058600,alf,71,545953,5317637,69,saint louis,0,0,0,0
69076300,doherty,71,523382,5257836,69,saint louis,0,0,0,0
69080000,mud,71,517583,5277343,69,saint louis,0,0,0,0
69091800,clearwater,71,498658,5267843,69,saint louis,0,0,0,0
69092200,rat,71,499295,5266639,69,saint louis,0,0,0,0
73017500,sand,71,378639,5049210,73,stearns,0,0,0,0
73025400,unnamed,71,352959,5046284,73,stearns,0,0,0,0
77015700,unnamed,71,344483,5075058,77,todd,0,0,0,0
82013000,long,71,503978,4991616,82,washington,0,0,0,1
11006100,little thunder,70,428493,5201837,11,cass,0,0,0,0
14000900,solem,70,251161,5172964,14,clay,0,0,0,0
15004300,gurneau,70,330521,5301412,15,clearwater,0,0,0,0
15006600,sugar bush,70,321848,5232662,15,clearwater,0,0,0,0
16013500,jim,70,702073,5320080,16,cook,0,0,0,0
16034500,tomash,70,676997,5306150,16,cook,0,0,0,0
16056700,auk,70,663352,5318940,16,cook,0,0,0,0
16057700,bologna,70,658947,5317090,16,cook,0,0,0,0
18005500,unnamed,70,435091,5132007,18,crow wing,0,0,0,0
18013000,milford,70,425849,5153973,18,crow wing,0,0,0,0
18023800,half moon,70,416654,5150948,18,crow wing,0,0,0,0
21000600,gulden,70,332854,5076468,21,douglas,0,0,0,0
27003400,crystal,70,474197,4985954,27,hennepin,0,0,0,0
31028500,blind pete,70,471679,5283789,31,itasca,0,0,0,0
31062100,little dead horse,70,450757,5264056,31,itasca,0,0,0,0
31090700,sioux,70,405446,5271462,31,itasca,0,0,0,0
38051600,ahsub,70,623615,5317829,38,lake,0,0,0,0
38080100,section sixteen,70,593543,5330240,38,lake,0,0,0,0
4024100,grenn,70,352997,5290457,4,beltrami,0,0,0,0
4029800,little buzzle,70,341606,5276117,4,beltrami,0,0,0,0
47013900,unnamed,70,373564,4992958,47,meeker,0,0,0,0
52001500,sand,70,411999,4918795,52,nicollet,0,0,0,0
56079500,unnamed,70,266002,5117751,56,otter tail,0,0,0,0
69015400,arthur,70,571899,5288133,69,saint louis,0,0,0,0
69062000,sunset,70,539180,5194883,69,saint louis,0,0,0,0
71004000,sandy,70,459438,5037144,71,sherburne,0,0,0,0
82009400,colby,70,507105,4972613,82,washington,0,0,0,1
